0,1,2,3,4,Price
-2.492558104005323,0.5450504309456582,1.2385189208735796,0.2424258075101608,0.03501611557239259,1.3442732785959728
1.3885489671582212,-1.579343188349213,-0.8305398084066279,-0.24140568972603801,-0.41848406538911115,532.1116928699474
-0.4004141571194734,1.1513366535727716,0.638464369183041,-0.06012889389708928,0.19863405534244644,310.29362112146225
-0.7680963338612645,-0.7692278897925544,-0.26774790884664884,-0.3111900550115102,0.11322516613597727,303.6379667984557
-0.6406891719117773,0.9472838203277972,-0.014827072103672649,-0.05627560863199351,-0.3919471087294613,245.7266357869537
-0.794622645091887,1.6429577514356934,-1.204064878775758,0.2036922647705007,-0.08634087156101855,134.43123685125738
-1.7951552340980599,-0.44675298536211905,-0.6983273643834,0.23567211981431654,0.10936962355335927,98.95140697414998
-1.7975785512968745,0.3162570869376693,-0.49755062229746494,0.32997389522867643,0.12084420044314713,89.24586856323704
-1.4357930635406901,0.6569252050411147,0.9873842348871493,-0.10402480255310845,-0.18220794765205667,80.5706531129818
2.052615904827438,-1.2109414223787465,-0.5012824070730869,-0.20132213392641557,0.34627372420860714,706.0146648020868
1.1411836695003927,-1.3511045722793382,-0.6578946208668222,-0.3481519616015514,-0.2692808393418293,545.1139459851285
1.1152547193358493,-0.3365425354446495,-0.07866562998488771,-0.8413372890389209,-0.19296533788460013,495.11542974015936
-0.2424747395507979,-0.8355224761740067,-0.40288341833638014,-0.21822820440996138,-0.21009912191341273,362.0486230674058
3.549959335860131,1.211227245448507,0.6226419806294353,-0.13630740339276373,1.6482163679461634,891.5909441324658
-1.9428571773287666,0.445481230943725,-0.4138578199901745,0.27921395915673186,0.17172339621808363,96.8914389652926
-0.5404706386980641,0.23904674008740887,0.6705284557084877,-0.6957258755488755,-0.40801413897836153,266.88502231215654
1.7855511106321253,1.4123654941955734,-0.582640254634577,-0.1937552205696975,-0.6734050073958404,543.9057187470717
-0.5288682520806219,1.4477062564952048,0.48657554847617607,-0.5490162002131302,-0.3850779342841231,281.6888451171352
2.259103235488846,1.1968163830441305,0.30315645581474354,-1.212301965373812,0.4349337983021388,734.5772780095693
2.9936541477932503,0.8871479579837172,0.4201919908603324,0.43585735205081266,-0.6194816264896357,808.1441683962709
3.078449426289623,-0.912833383451424,0.4670985606206736,-0.41428141320066153,-0.38493793316916536,832.477275674248
-0.3788815117828684,1.2101541516722127,0.5986516345493211,-0.47938815051854444,-0.5374698094939222,301.0445038949372
-0.20218083621676436,-0.637477392727436,-1.322176684611721,-0.3653282197333888,0.06772894408077566,337.04536485767375
0.1960747985705206,-0.14995311386017218,-1.0300485828605974,-0.6189332617656704,-0.12252904882925411,385.0428121329069
-2.267725180666957,-1.2382578678741805,-0.3434010796370057,0.662804739597383,0.12372197595855287,43.27460690792904
-0.2012696089210307,0.15514997532723251,-0.8368723108668701,-0.7946171552596923,-0.1725140355016943,356.7042887278168
1.1201300466366124,1.3240566449999438,-0.5363090856038104,-0.5730555650544528,-0.14989048001301183,495.8995866758796
-1.4432091079433296,-1.4107505176609418,0.4053520598335273,-0.24035974086793724,-0.010044299490022446,112.96743948043442
-1.91883843517407,-1.1821589766838512,-0.2893815452383591,0.3490587709775234,0.0856665351027148,111.0914308432652
-2.6270606749665353,1.1937230091217785,1.4167436557622735,0.18128554958101753,0.1474065716970937,12.212440202808445
-1.9188905545062243,-1.4825711104029975,0.7653681055431867,-0.12513766300458032,-0.007027989052424926,42.72768709921881
1.0047674874046444,1.030106446667066,-0.02706652059357114,-0.34796014434627126,-0.3167921117446292,526.0457120719814
1.5989348730848632,-0.20197958137714267,0.17286894194143299,0.3023182469211533,0.2652979647554725,571.0038645805039
-0.9897387225646007,0.8318704614181854,-1.40341107630689,0.0067997091714076295,-0.01492636143967122,131.42020967836856
3.643798795953854,0.7095295824958469,0.3777478556810811,0.7733826458281859,-1.1075309362772694,804.7132402647427
-1.3475739997715062,0.7893563089005882,-0.1408867601280151,0.22334973236779454,-0.19958495162496415,78.67919919866034
-1.28615453468484,-1.1204744639997368,-0.4997658131190651,-0.10224868216496955,0.09116066906875611,119.02852462788576
-1.1388898394075198,-0.47893268759424296,0.12944848294267525,-0.08440377535879653,-0.15897453253122967,144.75315473075025
-2.439593124605212,-0.9459069670153577,1.3256139278169388,0.08838243346287489,0.07412883080775196,48.869037385208216
2.159304994394721,-1.4692991852395436,-0.36195648867779207,0.12807720575432963,0.12200260352592006,717.0488783093028
-2.0436705569072364,0.13559898413275598,-0.39801372407448643,0.44998957623197605,0.15404167009778888,97.63602292896144
-1.7349524952173867,-1.2222957675495039,-0.7566084552367771,0.26093760075780353,0.04356102191154084,2.2633446172142584
1.1855575711147301,-0.6003802258779969,-0.1744294137725085,0.10651715983857758,-0.5691435489600042,477.1707964142282
-2.3256945498733135,1.1982017448665803,0.6180187701936939,0.37773467951864603,0.12496150095115725,27.246343067612127
-1.2382180577487927,-0.7617959813045232,0.07983739416717733,-0.24199168263302745,-0.19203597636695552,130.6327582233743
2.4621800383410086,1.6735769779104614,0.36153413299921616,-0.31060146250752874,-0.01416379724268883,777.6281119088487
-1.845078008257582,1.6870989683344004,0.7171252354923912,-0.10721953468412487,0.0011970377690214483,18.11898614038088
-2.382443573515537,-0.31987318730027114,0.515729594184729,0.4226042991087002,0.1290771764979564,45.550252875804624
-1.4020604305601174,1.3600630292923375,-0.9049727180076881,0.02027358335896481,0.10374520182942741,12.459264943289412
