Performance,Storage capacity,Camera quality,Battery life,Weight,age,Price
23.300600516973226,32,12.431075182268636,1622.0316636466919,200.51721396809137,4.775773731746414,74.26961321215447
12.211531416740817,32,14.65934274350898,1355.013292391971,158.4876174454319,7.1774086000953465,-5.464359098519944
35.734309352651906,64,18.05705308236405,1890.08518659946,146.396101140187,5.519490895474938,66.80302685287555
6.22809942167013,32,14.604991450177678,1983.221564843036,211.7119603649674,9.218902039367823,-59.43510869161133
22.575585643217956,32,11.765278419723952,1704.4032400489964,245.3331602632262,8.218348310165425,-4.319111839017146
72.03556685369789,256,48.54547172140582,3804.8955584663518,182.246560849609,1.9583658240518955,461.95070334012433
89.96683133706911,512,70.52006632056248,3221.0297180873276,170.22301162394126,0.2731689998328186,744.2709446272621
47.12848440313401,32,30.113372860003388,1800.2638008902097,223.14726182293492,7.301764417871927,39.03623399899244
70.86154651186956,512,90.12901313279353,3288.325135510692,163.91132354311878,0.9718334795820589,598.426340511845
8.44797254587416,32,14.527303782691348,1504.6417811485512,147.09083586664633,8.60489610786077,-41.28262433709535
72.55623776147696,512,67.67220983363188,3549.211314807076,217.02157779023105,1.9145036995297235,647.6632922575493
92.98242337226903,512,67.01811632360605,5595.2233432136545,137.03941475314844,0.5437185436393779,754.2351498631563
59.20171490503074,64,43.12998905828051,2487.6602582615906,179.47393971375018,0.799861499675165,346.61032493157535
48.26359361460706,32,24.549878343551846,1831.9338518689235,230.5020935685072,6.076280334651314,59.90368499988731
74.10384572351062,512,105.80643081963815,3857.003782341862,162.85391401166757,0.6735740445712655,696.1227772285017
68.26219201495624,256,31.211634828399912,2819.3646523420857,182.80607952304536,5.313307098989323,357.27343459216274
0.4026683729205338,16,11.420058442452701,1764.9448661341278,178.54944664633751,4.484492271628648,7.29135987435149
31.641179022830112,64,25.244628121223887,1958.205186695981,247.03391125450634,4.623301840463969,51.084538894251054
8.86268032173273,32,9.332664343660863,1862.1409178588317,170.46913592793493,1.7879843694387763,95.96164589027569
24.802526355572173,32,11.741812326093223,1607.3715809935352,227.39036578997838,7.718994582743881,12.963042239473054
94.40288862684008,1024,52.37442982418528,5078.628526837407,122.52120304919605,1.0390560723248825,929.3402033540167
45.462790778777794,64,19.50984685392593,1974.1851248506864,163.032539507694,3.680605578821166,139.8823780132556
34.392090393166356,32,25.579928800269673,1911.715994708816,124.51797425288034,0.5810823475647986,153.58963185156293
